id,code,name,location_id,game_index,enabled
1088,heahea-city-surf-association,慷待市冲浪协会,741,0,true
1089,iki-town-area,益城镇地区,719,0,true
1090,kalae-bay-area,卡莱湾地区,714,0,true
1091,konikoni-city-area,科尼科尼城区,742,0,true
1092,lake-of-the-moone-area,穆恩湖地区,774,0,true
1093,lake-of-the-sunne-area,苏尼湖地区,773,0,true
1094,lush-jungle-east-cave,树荫丛林东部洞窟,750,0,true
1095,lush-jungle-north,北部茂密的丛林,750,0,true
1096,lush-jungle-south,南边茂密的丛林,750,0,true
1097,lush-jungle-west,西部茂密的丛林,750,0,true
1098,mahalo-trail-area,马哈洛步道区域,720,0,true
1099,malie-city-main,马里市主要,1045,0,true
1100,malie-city-outer-cape,马利市外角,1045,0,true
1101,malie-garden-area,马里花园区,769,0,true
1102,melemele-meadow-area,梅勒梅勒草甸地区,726,0,true
1103,melemele-sea-area,梅莱梅莱海域,715,0,true
1104,memorial-hill-area,纪念山地区,744,0,true
1105,mount-hokulani-main,霍库拉尼山主峰,770,0,true
1106,mount-hokulani-east,霍库拉尼山东,770,0,true
1107,mount-hokulani-west,霍库拉尼山西,770,0,true
1108,mount-lanakila-base,拉纳基拉山基地,775,0,true
1109,mount-lanakila-cave,拉纳基拉山洞窟,775,0,true
1110,mount-lanakila-outside,拉纳基拉山外面,775,0,true
1111,paniola-ranch-area,帕尼奥拉牧场地区,745,0,true
1112,paniola-town-area,帕尼奥拉镇地区,740,0,true
1113,poni-breaker-coast-area,波尼碎浪海岸地区,783,0,true
1114,poni-coast-area,波尼海岸地区,786,0,true
1115,poni-gauntlet-area,波尼挑战区,787,0,true
1116,poni-grove-area,波尼格罗夫地区,784,0,true
1117,poni-meadow-area,波尼草甸地区,780,0,true
1118,poni-plains-center,波尼平原中心,785,0,true
1119,poni-plains-east,波尼平原东,785,0,true
1120,poni-plains-north,波尼平原北部,785,0,true
1121,poni-plains-west,西波尼平原,785,0,true
1122,poni-wilds-area,波尼荒野地区,781,0,true
1123,resolution-cave-area,终结洞窟区域,793,0,true
1124,royal-avenue-area,皇家大道地区,743,0,true
1125,ruins-of-abundance-area,丰富地区废墟,772,0,true
1126,ruins-of-conflict-area,冲突地区废墟,722,0,true
1127,ruins-of-hope-area,希望遗址区,792,0,true
1128,ruins-of-life-area,生命遗址区,751,0,true
1129,sandy-cave-area,沙洞区域,1048,0,true
1130,seafolk-village-main,海鲜村主要,788,0,true
1131,seafolk-village-huntail-boat,渔民村狩猎船,788,0,true
1132,seaward-cave-area,通海洞穴区域,727,0,true
1133,secluded-shore-area,僻静的海岸地区,757,0,true
1134,tapu-village-area,塔普村地区,759,0,true
1135,ten-carat-hill-farthest-hollow,十克拉山最远的洼地,723,0,true
1136,ten-carat-hill-inside,十克拉山内,723,0,true
1137,thrifty-megamart-abandoned-site,节俭的超级市场废弃场地,1044,0,true
1138,ulaula-beach-area,乌乌拉海滩区,1049,0,true
1139,ulaula-meadow-area,乌乌拉草甸地区,766,0,true
1140,ultra-space-ultra-crater,超空间 超陨石坑,797,0,true
1141,ultra-space-ultra-deep-sea,超空间超深海,797,0,true
1142,ultra-space-ultra-desert,超空间 超沙漠,797,0,true
1143,ultra-space-ultra-forest,究极森林,797,0,true
1144,ultra-space-ultra-jungle,超空间 超丛林,797,0,true
1145,ultra-space-ultra-plant,超空间 超植物,797,0,true
1146,ultra-space-ultra-ruin,超空间 超毁灭,797,0,true
1147,ultra-space-wilds-cave,超太空荒野洞窟,1051,0,true
1148,ultra-space-wilds-cliff,超太空荒野悬崖,1051,0,true
1149,ultra-space-wilds-crag,超太空荒野峭壁,1051,0,true
1150,ultra-space-wilds-waterfall,超太空荒野瀑布,1051,0,true
1151,vast-poni-canyon-inside,里面有广阔的波尼峡谷,789,0,true
1152,vast-poni-canyon-northwest,西北广阔的波尼峡谷,789,0,true
1153,vast-poni-canyon-outside,外面广阔的波尼峡谷,789,0,true
1154,verdant-cavern-trial-site,青翠的洞穴试验场,1043,0,true
1155,verdant-cavern-totems-den,翠绿的洞穴图腾巢穴,1043,0,true
1156,wela-volcano-park-area,韦拉火山公园区,746,0,true
1157,wela-volcano-park-totems-den,韦拉火山公园图腾巢穴,746,0,true
1158,poke-pelago-poni-island-reached,到达神奇佩拉戈波尼岛,1052,0,true
1159,poke-pelago-ulaula-island-reached,到达神奇佩拉戈乌拉乌拉岛,1052,0,true
1160,poke-pelago-elite-four-defeated,戳佩拉戈精英四败,1052,0,true
1161,team-rockets-castle-area,火箭队城堡区,1053,0,true
1162,ultra-megalopolis-area,超级都市圈,1050,0,true
1163,lush-jungle-all-areas,所有区域都有茂密的丛林,750,0,true
1164,alola-route-17-all-areas,阿罗拉17号道路全区域,762,0,true
1165,team-aqua-hideout-area,水上团队藏身处,692,0,true
1166,team-magma-hideout-area,团队岩浆藏身处,694,0,true
1167,liberty-garden-lighthouse-basement,灯塔地下室,404,0,true
1168,pinwheel-forest-rumination-field,风车森林沉思场,375,0,true
1169,roaming-unova-area,漫游合众国,1054,0,true
1170,ns-castle-throne-room,N的城堡王座室,387,0,true
1171,dragonspiral-tower-7f,龙螺旋塔7层,381,0,true
1172,reversal-mountain-b1f,逆转山地下1层,546,0,true
1173,twist-mountain-b4f,山,380,0,true
1174,sea-spirits-den-area,海神巢穴区,679,0,true
1175,unknown-dungeon-area,未知地牢区域,690,0,true
1176,team-flare-secret-hq-area,火炬队秘密总部区域,675,0,true
1177,trackless-forest-area,无路森林区域,700,0,true
1178,sea-mauville-area,海莫维尔地区,693,0,true
1179,sea-mauville-outside,海淡紫（外观）,693,0,true
1180,sea-mauville-inside,海莫维尔（内部）,693,0,true
1181,mossdeep-space-center-area,莫斯迪普航天中心,1055,0,true
1182,roaming-kalos-area,漫游卡洛斯,1056,0,true
1183,nameless-cavern-area,无名洞窟,702,0,true
1184,soaring-in-the-sky-area,翱翔在天空,707,0,true
1185,scorched-slab-1f,烧焦的石板（1层）,580,0,true
1186,scorched-slab-b1f,烧焦的石板（地下1层）,580,0,true
1187,scorched-slab-b2f,烧焦的石板（地下2层）,580,0,true
1188,scorched-slab-b3f,烧焦的石板 (地下3层),580,0,true
1189,crescent-isle-area,新月岛,705,0,true
1190,pathless-plain-area,无路平原,701,0,true
1191,fabled-cave-area,传说中的洞穴,703,0,true
1192,gnarled-den-area,粗糙的巢穴,704,0,true
1193,verdant-cavern--trial-site-area,青翠的洞穴试验场地区域,729,0,true
1194,trainers-school-area,培训师学校,196,0,true
1195,ultra-space-ultra-space-wilds-cliff,超太空荒野悬崖世界,797,0,true
1196,ultra-space-ultra-space-wilds-water,超太空荒野水世界,797,0,true
1197,ultra-space-ultra-space-wilds-rocky,超太空荒野洛基世界,797,0,true
1198,ultra-space-ultra-space-wilds-cave,超太空荒野洞穴世界,797,0,true
1199,mount-lanakila-crater,拉纳基拉火山口,775,0,true
1200,pewter-city-area,锡城市地区,231,0,true
1201,lavender-town-area,薰衣草镇地区,232,0,true
1202,indigo-plateau-area,靛蓝高原地区,233,0,true
1203,saffron-city-area,藏红花城区,234,0,true
1204,shoal-cave-low-tide,浅滩洞低潮,445,0,true
1205,shoal-cave-b2f,浅滩洞地下2层,445,0,true
1206,shoal-cave-b3f,浅滩洞地下3层,445,0,true
1207,hoenn-route-104-north-oras,丰缘104号道路北部,452,0,true
1208,hoenn-route-104-south-oras,丰缘104号道路南部,452,0,true
1209,hoenn-pokemart-area,丰缘友好商店区域,1088,0,true
1210,hoenn-pokecenter-area,丰缘精灵中心区域,1089,0,true
1211,kanto-pokemart-area,关都友好商店区域,1090,0,true
1212,kanto-pokecenter-area,关都精灵中心区域,1091,0,true
1213,sinnoh-pokemart-area,神奥友好商店区域,1092,0,true
1214,johto-pokemart-area,城都友好商店区域,1093,0,true
1215,mirage-spot-island-west-of-dewford-town,幻影岛（杜福德镇以西）,577,0,true
1216,mirage-spot-island-west-of-route-104,海市蜃楼岛（104号国道以西）,577,0,true
1217,mirage-spot-island-route-114,海市蜃楼岛（114号公路）,577,0,true
1218,mirage-spot-island-route-124,海市蜃楼岛（124号公路）,577,0,true
1219,mirage-spot-island-route-132,海市蜃楼岛（132号公路）,577,0,true
1220,mirage-spot-island-south-of-route-134,海市蜃楼岛（134号国道以南）,577,0,true
1221,mirage-spot-island-south-of-pacifidlog,幻影岛（和平日志镇以南）,577,0,true
1222,mirage-spot-island-east-of-shoal-cave,海市蜃楼岛（浅滩洞东）,577,0,true
1223,mirage-island-area,幻影岛,1094,0,true
1224,mirage-spot-forest-north-of-lilycove,幻影森林（莉莉科夫北部）,697,0,true
1225,mirage-spot-forest-south-of-route-132,幻影森林（132号公路以南）,697,0,true
1226,mirage-spot-forest-east-of-mossdeep,幻影森林（莫斯迪普以东）,697,0,true
1227,mirage-spot-forest-south-of-route-109,幻影森林（109号公路以南）,697,0,true
1228,mirage-spot-forest-north-of-route-124,幻影森林（124号公路以北）,697,0,true
1229,mirage-spot-forest-west-of-route-114,幻影森林（114号公路西侧）,697,0,true
1230,mirage-spot-forest-west-of-route-105,幻影森林（105号公路西侧）,697,0,true
1231,mirage-spot-forest-south-of-route-111,幻影森林（111号公路以南）,697,0,true
1232,outskirt-stand-outside,外围看台（外部）,1095,0,true
1233,phenac-city-mayors-house,菲纳克市（市长官邸）,1096,0,true
1234,snagem-hideout-1f,斯纳吉姆藏身处 1层,1097,0,true
1235,shadow-pokemon-lab-bf2,暗影精灵实验室地下2层,1098,0,true
1236,phenac-city-west-exit,菲纳克城（西口）,1096,0,true
1237,phenac-city-east-exit,菲纳克城（东口）,1096,0,true
1238,phenac-city-south-exit,菲纳克城（南口）,1096,0,true
1239,pyrite-town-duel-square,黄铁矿镇（决斗广场）,1099,0,true
1240,pyrite-town-entrance,黄铁矿镇（入口）,1099,0,true
1241,pyrite-bldg-1f,黄铁矿大厦1层,1100,0,true
1242,pyrite-cave-mirors-hideout,黄铁洞（镜子的藏身处）,1101,0,true
1243,pyrite-bldg-4f,黄铁矿大厦4层,1100,0,true
1244,pyrite-cave-outside,黄铁矿洞（外观）,1101,0,true
1245,pyrite-cave-south-sewers,黄铁洞（南下水道）,1101,0,true
1246,pyrite-cave-bf1,黄铁洞地下1层,1101,0,true
1247,pyrite-cave-bf1-post-sewers,黄铁洞地下1层（下水道后）,1101,0,true
1248,realgam-tower-area,瑞金大厦,1102,0,true
1249,phenac-city-stadium,菲纳克城体育场,1096,0,true
1250,pyrite-town-dukings-house,黄铁矿镇（杜金之家）,1099,0,true
1251,shadow-pokemon-lab-bf1,暗影精灵实验室地下1层,1098,0,true
1252,agate-village-relic-forest,玛瑙村（遗迹林）,1103,0,true
1253,the-under-colosseum,斗兽场下,1104,0,true
1254,mt-battle-10f,对战山10层,1105,0,true
1255,the-under-area,下层,1104,0,true
1256,the-under-tv-studio,地下（电视演播室）,1104,0,true
1257,the-under-subway,地下（地铁）,1104,0,true
1258,snagem-hideout-2f,斯纳吉姆藏身处 2层,1097,0,true
1259,realgam-tower-colosseum,瑞金塔斗兽场,1102,0,true
1260,the-under-deep-colosseum,地下（深斗兽场）,1104,0,true
1261,mt-battle-100f,山战100层,1105,0,true
1262,phenac-city-card-e-room,菲那克城（卡E房）,1096,0,true
1263,pokemon-hq-lab-area,精灵总部实验室,1106,0,true
1264,pokemon-hq-lab-outside,精灵总部实验室（外部）,1106,0,true
1265,gateon-port-across-bridge,加顿港（桥对面）,1107,0,true
1266,gateon-port-lighthouse-top,加顿港（灯塔顶部）,1107,0,true
1267,cipher-lab-outside,密码实验室（外部）,1108,0,true
1268,cipher-lab-bf2,密码实验室地下2层,1108,0,true
1269,cipher-lab-bf1,密码实验室地下1层,1108,0,true
1270,pokespot-cave,洞穴宝点,1109,0,true
1271,onbs-2f,区域2,1110,0,true
1272,onbs-3f,区域3,1110,0,true
1273,onbs-roof,欧雷广播电视台屋顶,1110,0,true
1274,onbs-4f,区域4,1110,0,true
1275,phenac-city-prestige-precept-center,菲纳克市威望戒律中心,1096,0,true
1276,cipher-key-lair-outside,密码钥匙巢穴（外部）,1111,0,true
1277,cipher-key-lair-1f,密码钥匙巢穴1层,1111,0,true
1278,cipher-key-lair-2f,密码钥匙巢穴2层,1111,0,true
1279,cipher-key-lair-3f,密码钥匙巢穴 3层,1111,0,true
1280,cipher-key-lair-4f,密码钥匙巢穴 4层,1111,0,true
1281,cipher-key-lair-roof,密码钥匙巢穴屋顶,1111,0,true
1282,cipher-key-lair-5f,密码钥匙巢穴 5层,1111,0,true
1283,citadark-isle-outside,城达克岛（外观）,1112,0,true
1284,citadark-isle-1f,城暗岛1层,1112,0,true
1285,citadark-isle-bf1,城堡岛地下1层,1112,0,true
1286,citadark-isle-2f,城堡暗岛2层,1112,0,true
1287,citadark-isle-3f,城堡暗岛 3层,1112,0,true
1288,citadark-isle-6f,城堡暗岛 6层,1112,0,true
1289,citadark-isle-dome-exterior,城暗岛圆顶外部,1112,0,true
1290,citadark-isle-dome-bf1,岛,1112,0,true
1291,citadark-isle-dome-1f,岛,1112,0,true
1292,citadark-isle-dome-2f,岛,1112,0,true
1293,gateon-port-area,加顿港,1107,0,true
1294,pokespot-rock,摇滚点,1109,0,true
1295,pokespot-oasis,绿洲斑点点,1109,0,true
1296,mt-battle-lobby,对战山大厅,1105,0,true
1297,outskirt-stand-inside,外围看台（内部）,1095,0,true
1298,pyrite-town-colosseum,黄铁矿镇斗兽场,1099,0,true
1299,phenac-city-stadium-outside,菲纳克城体育场（外观）,1096,0,true
1300,celadon-city-prize-corner,青瓷城奖品角,67,0,true
1301,goldenrod-city-game-corner,满金城游戏角,229,0,true
1302,kanto-underground-path-area,关东地下通道,1113,0,true
1303,violet-city-southwest-house,紫城(西南楼),153,0,true
1304,goldenrod-city-department-store-5f,满金城百货5层,229,0,true
1305,mirage-spot-cave-south-of-pacifidlog,海市蜃楼洞（太平洋日志以南）,698,0,true
1306,mirage-spot-cave-north-of-route-132,海市蜃楼（132号公路以北）,698,0,true
1307,mirage-spot-cave-north-of-fallarbor,幻影洞（法拉伯镇以北）,698,0,true
1308,mirage-spot-cave-north-of-fortree,幻影洞（福特里城以北）,698,0,true
1309,mirage-spot-cave-south-east-of-route-129,洞窟南东道路129区域,698,0,true
1310,mirage-spot-cave-south-of-route-107,海市蜃楼（107号公路以南）,698,0,true
1311,mirage-spot-cave-north-of-route-124,海市蜃楼（124号公路以北）,698,0,true
1312,mirage-spot-cave-west-of-rustburo,幻影洞（鲁斯特伯勒市以西）,698,0,true
1313,mirage-spot-mountain-east-of-mossdeep,幻影山（莫斯迪普以东）,699,0,true
1314,mirage-spot-mountain-north-of-mossdeep,幻影山（莫斯迪普以北）,699,0,true
1315,mirage-spot-mountain-south-east-of-route-129,幻影山（129号公路东南）,699,0,true
1316,mirage-spot-mountain-north-of-lilycove,幻影山（莉莉科夫以北）,699,0,true
1317,mirage-spot-mountain-west-of-route-104,幻影山（104号国道以西）,699,0,true
1318,mirage-spot-mountain-south-of-route-129,幻影山（129号公路以南）,699,0,true
1319,mirage-spot-mountain-south-of-route-131,幻影山（131号公路以南）,699,0,true
1320,mirage-spot-mountain-north-east-of-route-125,幻影山（125号公路东北侧）,699,0,true
1321,fortree-city-area,福特里城,574,0,true
1322,friend-safari-normal,朋友狩猎（普通）,680,0,true
1323,friend-safari-fire,朋友狩猎之旅（火）,680,0,true
1324,friend-safari-fighting,朋友狩猎（格斗）,680,0,true
1325,friend-safari-water,朋友野生动物园（水）,680,0,true
1326,friend-safari-flying,朋友野生动物园（飞行）,680,0,true
1327,friend-safari-grass,朋友野生动物园（草）,680,0,true
1328,friend-safari-poison,朋友狩猎（毒）,680,0,true
1329,friend-safari-electric,朋友狩猎之旅（电动）,680,0,true
1330,friend-safari-ground,朋友野生动物园（地面）,680,0,true
1331,friend-safari-psychic,朋友狩猎（通灵）,680,0,true
1332,friend-safari-rock,朋友野生动物园（岩石）,680,0,true
1333,friend-safari-ice,朋友野生动物园（冰）,680,0,true
1334,friend-safari-bug,朋友野生动物园（错误）,680,0,true
1335,friend-safari-dragon,朋友野生动物园（龙）,680,0,true
1336,friend-safari-ghost,朋友野生动物园（幽灵）,680,0,true
1337,friend-safari-dark,朋友野生动物园（深色）,680,0,true
1338,friend-safari-steel,朋友狩猎（钢）,680,0,true
1339,friend-safari-fairy,朋友狩猎（仙女）,680,0,true
1340,unova-route-2-hidden-grotto,2号线（隐秘石窟）,357,15,true
1341,unova-route-3-hidden-grotto-dark-grass,合众国道 3 号（隐藏石窟 – 暗草）,358,16,true
1342,unova-route-3-hidden-grotto-pond,合众3号道路（隐藏石窟 - 池塘）,358,16,true
1343,unova-route-5-hidden-grotto,合众 5 号公路（隐藏石窟）,360,93,true
1344,unova-route-6-hidden-grotto-near-pokemon-breeder,合众6号道路（隐藏石窟 - 培育家附近）,361,94,true
1345,unova-route-6-hidden-grotto-mistralton-cave,合众6号道路（隐藏石窟 - 米斯特拉尔顿洞穴）,361,94,true
1346,unova-route-7-hidden-grotto,合众 7 号公路（隐藏石窟）,362,95,true
1347,unova-route-9-hidden-grotto,合众 9 号公路（隐藏石窟）,364,97,true
1348,unova-route-13-hidden-grotto-giant-chasm,合众13号道路（隐藏石窟 - 巨大峡谷）,368,100,true
1349,unova-route-13-hidden-grotto-stairs,合众13号道路（隐藏石窟 - 楼梯）,368,100,true
1350,unova-route-18-hidden-grotto,合众 18 号公路（隐藏石窟）,373,31,true
1351,unova-route-22-hidden-grotto,合众 22 号公路（隐藏石窟）,541,127,true
1352,unova-route-23-hidden-grotto,合众 23 号公路（隐藏石窟）,542,128,true
1353,floccesy-ranch-hidden-grotto,絮状牧场（隐藏石窟）,544,130,true
1354,lostlorn-forest-hidden-grotto,失落森林（隐藏石窟）,414,72,true
1355,giant-chasm-hidden-grotto,巨大峡谷（隐藏石窟）,403,88,true
1356,abundant-shrine-hidden-grotto-near-youngster,丰富的神社（隐藏石窟 - 近年轻人）,412,70,true
1357,abundant-shrine-hidden-grotto-shrine,丰富的神社（隐藏石窟 - 神社）,412,70,true
1358,pinwheel-forest-hidden-grotto-outer-area,风车森林（隐藏石窟-外围区域）,375,33,true
1359,pinwheel-forest-hidden-grotto-inner-area,风车森林（隐藏石窟 - 内部区域）,375,33,true
1360,oreburgh-city-oreburgh-mining-museum,奥勒堡矿业博物馆,168,0,true
1361,pewter-city-pewter-museum-of-science,锡合金科学博物馆,231,0,true
1362,floaroma-meadow-area,花草甸,175,0,true
1363,safari-zone-gate-area,狩猎地带大门,243,0,true
1364,accumula-town-area,阿卡穆拉镇,347,0,true
1365,galar-route-2-lake,2号线（湖）,869,0,true
1366,galar-route-2-lakeside,2号线（湖畔）,869,0,true
1367,motostoke-gym,莫托斯托克（健身房）,918,0,true
1368,galar-route-3-west,3号线（西）,870,0,true
